IdProducto;IdMarca;IdPresentacion;VM;PM3;T;Prediccion;Me;A;Accion
30;7;59;48.0;86.0;33.0;86.84234171676107;9;2018;1
30;7;58;81.0;75.0;-8.0;71.87421401379525;10;2018;1
30;7;59;73.0;67.33333333333333;60.0;126.73129650357878;10;2018;1
30;7;58;133.0;95.66666666666667;15.0;143.2433431629148;11;2018;3
30;7;59;148.0;118.0;8.0;155.15622462208933;11;2018;2
30;7;58;156.0;145.66666666666666;-89.0;80.47087364653119;12;2018;1
30;7;59;67.0;123.66666666666667;114.0;195.2948587771601;12;2018;1
30;7;58;181.0;134.66666666666666;2.0;174.03888907596405;1;2019;2
30;7;59;183.0;143.66666666666666;-56.0;122.12382812687919;1;2019;1
30;7;58;127.0;163.66666666666666;-54.0;88.77680237062565;2;2019;0
30;7;59;73.0;127.66666666666667;-7.0;77.0680948744086;2;2019;0
30;7;58;66.0;88.66666666666667;104.0;165.9800751124195;3;2019;1
30;7;59;170.0;103.0;-106.0;51.27849941453402;3;2019;1
30;7;58;64.0;100.0;43.0;110.87384035537713;4;2019;1
30;7;59;107.0;113.66666666666667;-30.0;78.73339956634685;4;2019;1
30;7;58;77.0;82.66666666666667;60.0;132.15769966226964;5;2019;1
30;7;59;137.0;107.0;-21.0;109.60248385842394;5;2019;1
30;7;58;116.0;110.0;-57.0;61.596550579357;6;2019;1
30;7;59;59.0;104.0;65.0;129.90900789518605;6;2019;1
30;7;58;124.0;99.66666666666667;-52.0;69.91178198430617;7;2019;1
30;7;59;72.0;85.0;42.0;112.31984608591534;7;2019;1
30;7;58;114.0;103.33333333333333;17.0;130.17537678130336;8;2019;2
30;7;59;131.0;105.66666666666667;-35.0;93.52621564068733;8;2019;1
30;7;58;96.0;113.66666666666667;-34.0;71.61119047241169;9;2019;0
30;7;59;62.0;96.33333333333333;15.0;84.26616399493007;9;2019;0
30;7;58;77.0;78.33333333333333;27.0;103.28683359283664;10;2019;1
30;7;59;104.0;81.0;21.0;118.70311068444386;10;2019;2
30;7;58;125.0;102.0;13.0;137.13695173686816;11;2019;2
30;7;59;138.0;122.33333333333333;19.0;159.19973739990382;11;2019;2
30;7;58;157.0;140.0;-83.0;84.90405663965635;12;2019;1
30;7;59;74.0;123.0;135.0;220.60676597755045;12;2019;1
30;7;58;209.0;146.66666666666666;-22.0;177.4005520153981;1;2020;1
30;7;59;187.0;156.66666666666666;-25.0;159.4664929798234;1;2020;1
30;7;58;162.0;186.0;-54.0;124.31050155156774;2;2020;0
30;7;59;108.0;152.33333333333334;-28.0;93.32885425108059;2;2020;0
30;7;58;80.0;116.66666666666667;76.0;160.08514842667174;3;2020;1
30;7;59;156.0;114.66666666666667;-32.0;115.04453560269255;3;2020;1
30;7;58;124.0;120.0;-13.0;111.78978343960412;4;2020;1
30;7;59;111.0;130.33333333333334;-29.0;88.66125652038215;4;2020;0
30;7;58;82.0;105.66666666666667;64.0;147.9902776708046;5;2020;1
30;7;59;146.0;113.0;-38.0;102.48896931442951;5;2020;1
30;7;58;108.0;112.0;-11.0;99.89648274178717;6;2020;1
30;7;59;97.0;117.0;33.0;133.88970899794631;6;2020;1
30;7;58;130.0;111.66666666666667;-11.0;118.0557161808587;7;2020;1
30;7;59;119.0;115.33333333333333;34.0;152.5341695584724;7;2020;1
30;7;58;153.0;134.0;-54.0;103.87418433099047;8;2020;1
30;7;59;99.0;123.66666666666667;10.0;117.51900915651437;8;2020;0
30;7;58;109.0;120.33333333333333;-30.0;88.00100073766882;9;2020;1
30;7;59;79.0;95.66666666666667;-25.0;59.117973161155746;9;2020;0
30;7;58;54.0;80.66666666666667;70.0;126.95080456082313;10;2020;1
30;7;59;124.0;85.66666666666667;-26.0;91.11930781581682;10;2020;1
30;7;58;98.0;92.0;-15.0;85.31487806150847;11;2020;1
30;7;59;83.0;101.66666666666667;57.0;144.58911746994357;11;2020;1
30;7;58;140.0;107.0;-71.0;71.14751296324582;12;2020;1
30;7;59;69.0;97.33333333333333;37.0;113.67274768455883;12;2020;1
30;7;58;106.0;105.0;35.0;135.51818058914967;1;2021;1
30;7;59;141.0;105.33333333333333;19.0;146.8753452230302;1;2021;3
30;7;58;160.0;135.66666666666666;-96.0;64.6202263831963;2;2021;1
30;7;59;64.0;121.66666666666667;15.0;88.67870575291127;2;2021;0
30;7;58;79.0;101.0;-19.0;62.72998375462141;3;2021;0
30;7;59;60.0;67.66666666666667;83.0;132.33065180171184;3;2021;1
30;7;58;143.0;94.0;-14.0;116.58686822370012;4;2021;1
30;7;59;129.0;110.66666666666667;22.0;144.67563044245836;4;2021;2
30;7;58;151.0;141.0;13.0;166.2475413132255;5;2021;1
30;7;59;164.0;148.0;-76.0;92.66918541776334;5;2021;1
30;7;58;88.0;134.33333333333334;18.0;119.61566382551285;6;2021;0
30;7;59;106.0;119.33333333333333;-7.0;103.46575590551508;6;2021;0
30;7;58;99.0;97.66666666666667;-40.0;60.692287628724415;7;2021;1
30;7;59;59.0;88.0;32.0;93.32018506844082;7;2021;1
30;7;58;91.0;83.0;-11.0;77.76905668441304;8;2021;1
30;7;59;80.0;76.66666666666667;63.0;136.46393608836865;8;2021;1
30;7;58;143.0;104.66666666666667;-41.0;98.76682913633194;9;2021;1
30;7;59;102.0;108.33333333333333;-53.0;54.92634742091178;9;2021;1
30;7;58;49.0;98.0;90.0;148.169499878539;10;2021;1
30;7;59;139.0;96.66666666666667;-19.0;113.49823857391992;10;2021;1
30;7;58;120.0;102.66666666666667;-24.0;97.8078161936504;11;2021;1
30;7;59;96.0;118.33333333333333;-11.0;95.6080564779934;11;2021;0
30;7;58;85.0;100.33333333333333;92.0;181.1263647413212;12;2021;1
30;7;59;177.0;119.33333333333333;-6.0;165.7631009050541;12;2021;1
30;7;58;171.0;144.33333333333334;2.0;169.2497296672695;1;2022;2
30;7;59;173.0;173.66666666666666;-80.0;101.5605040515824;1;2022;1
30;7;58;93.0;145.66666666666666;64.0;168.11985303510755;2;2022;1
30;7;59;157.0;141.0;-65.0;92.53070439249433;2;2022;1
30;7;58;92.0;114.0;-33.0;64.13365358113296;3;2022;0
30;7;59;59.0;102.66666666666667;68.0;129.47231086885625;3;2022;1
30;7;58;127.0;92.66666666666667;46.0;160.7688580796268;4;2022;3
30;7;59;173.0;119.66666666666667;-111.0;55.32875389000614;4;2022;1
30;7;58;62.0;120.66666666666667;38.0;112.37875913824705;5;2022;0
30;7;59;100.0;111.66666666666667;22.0;122.80948958668287;5;2022;1
30;7;58;122.0;94.66666666666667;-39.0;77.8624526248839;6;2022;1
30;7;59;83.0;101.66666666666667;65.0;147.80725539839233;6;2022;1
30;7;58;148.0;117.66666666666667;-49.0;97.87702810540708;7;2022;1
30;7;59;99.0;110.0;-15.0;87.71404997505962;7;2022;1
30;7;58;84.0;110.33333333333333;50.0;140.18257661387628;8;2022;1
30;7;59;134.0;105.66666666666667;-2.0;127.1980921972501;8;2022;1
30;7;58;132.0;116.66666666666667;-40.0;95.16051651014209;9;2022;1
30;7;59;92.0;119.33333333333333;-43.0;60.37204507804565;9;2022;0
30;7;58;49.0;91.0;-4.0;55.6306387680308;10;2022;0
30;7;59;45.0;62.0;49.0;91.75058718454437;10;2022;1
30;7;58;94.0;62.666666666666664;35.0;119.4271995359529;11;2022;3
30;7;59;129.0;89.33333333333333;29.0;149.6742621401349;11;2022;3
30;7;58;158.0;127.0;-32.0;129.6184507567242;12;2022;1
30;7;59;126.0;137.66666666666666;46.0;181.52201868837153;12;2022;1
30;7;58;172.0;152.0;-13.0;158.3027601077207;1;2023;1
30;7;59;159.0;152.33333333333334;-25.0;135.4636561736398;1;2023;1
30;7;58;134.0;155.0;-8.0;134.89629033732407;2;2023;0
30;7;59;126.0;139.66666666666666;-22.0;108.5596481008564;2;2023;1
30;7;58;104.0;121.33333333333333;-17.0;91.45217286762669;3;2023;0
30;7;59;87.0;105.66666666666667;52.0;137.3056070301686;3;2023;1
30;7;58;139.0;110.0;11.0;142.8151886635219;4;2023;2
30;7;59;150.0;125.33333333333333;-60.0;87.82899833166047;4;2023;1
30;7;58;90.0;126.33333333333333;-14.0;86.70087692061722;5;2023;0
30;7;59;76.0;105.33333333333333;-14.0;67.00490750458056;5;2023;0
30;7;58;62.0;76.0;103.0;159.53505015342668;6;2023;1
30;7;59;165.0;101.0;-60.0;92.79888523590989;6;2023;1
30;7;58;105.0;110.66666666666667;-15.0;93.7807282044762;7;2023;1
30;7;59;90.0;120.0;62.0;157.72240497110312;7;2023;1
30;7;58;152.0;115.66666666666667;-88.0;63.76499822992862;8;2023;1
30;7;59;64.0;102.0;52.0;122.03419588657717;8;2023;1
30;7;58;116.0;110.66666666666667;-32.0;87.92285453969387;9;2023;1
30;7;59;84.0;88.0;-9.0;75.39069077586251;9;2023;1
30;7;58;75.0;91.66666666666667;68.0;145.2768850067585;10;2023;1
30;7;59;143.0;100.66666666666667;-33.0;104.49118877681938;10;2023;1
30;7;58;110.0;109.33333333333333;-37.0;79.61104737767339;11;2023;1
30;7;59;73.0;108.66666666666667;5.0;89.08808573516436;11;2023;0
30;7;58;78.0;87.0;33.0;114.20265214254209;12;2023;1
30;7;59;111.0;87.33333333333333;74.0;178.52902583308747;12;2023;2
30;7;58;185.0;124.66666666666667;-24.0;148.3041170433237;1;2024;1
30;7;59;161.0;152.33333333333334;-36.0;126.42403128820717;1;2024;1
30;7;58;125.0;157.0;6.0;141.77747966838064;2;2024;0
30;7;59;131.0;139.0;23.0;155.25712034352654;2;2024;1
30;7;58;154.0;136.66666666666666;-96.0;60.78199826690645;3;2024;1
30;7;59;58.0;114.33333333333333;86.0;149.8440850224226;3;2024;1
30;7;58;144.0;118.66666666666667;-37.0;103.80718059427927;4;2024;1
30;7;59;107.0;103.0;10.0;112.76127330783382;4;2024;1
30;7;58;117.0;122.66666666666667;-54.0;68.41280622277293;5;2024;1
30;7;59;63.0;95.66666666666667;58.0;122.09931438498401;5;2024;1
30;7;58;121.0;100.33333333333333;-54.0;64.52724426319452;6;2024;1
30;7;59;67.0;83.66666666666667;62.0;125.69893366349714;6;2024;1
30;7;58;129.0;105.66666666666667;14.0;138.6827960842431;7;2024;2
30;7;59;143.0;113.0;9.0;146.4093125959006;7;2024;2
30;7;58;152.0;141.33333333333334;-57.0;102.4215508301647;8;2024;1
30;7;59;95.0;130.0;-14.0;93.23726653502523;8;2024;0
30;7;58;81.0;109.33333333333333;-18.0;73.02775896571688;9;2024;0
30;7;59;63.0;79.66666666666667;-9.0;55.70975038870881;9;2024;0
30;7;58;54.0;66.0;41.0;93.62069233259267;10;2024;1
30;7;59;95.0;70.66666666666667;57.0;141.89101674165823;10;2024;3
30;7;58;152.0;100.33333333333333;-72.0;76.1036493668434;11;2024;1
30;7;59;80.0;109.0;59.0;146.33752670008494;11;2024;1
30;7;58;139.0;123.66666666666667;47.0;188.80454518318635;12;2024;2
30;7;59;186.0;135.0;-101.0;87.22606827476115;12;2024;1
30;7;58;85.0;136.66666666666666;42.0;136.40408678560448;1;2025;0
30;7;59;127.0;132.66666666666666;13.0;139.33094015788757;1;2025;1
30;7;58;140.0;117.33333333333333;-32.0;103.15739094497016;2;2025;1
30;7;59;108.0;125.0;19.0;128.15812634168532;2;2025;1
30;7;58;127.0;125.0;-41.0;87.8077584380916;3;2025;1
30;7;59;86.0;107.0;68.0;152.1063601889395;3;2025;1
30;7;58;154.0;122.33333333333333;5.0;153.12782941581676;4;2025;2
30;7;59;159.0;133.0;-17.0;138.63400591221256;4;2025;1
30;7;58;142.0;151.66666666666666;-79.0;74.45697797711625;5;2025;1
30;7;59;63.0;121.33333333333333;73.0;145.44258503885163;5;2025;1
30;7;58;136.0;113.66666666666667;-5.0;127.92928288085359;6;2025;1
30;7;59;131.0;110.0;-14.0;112.8832918202286;6;2025;1
30;7;58;117.0;128.0;14.0;136.98408514926814;7;2025;1
30;7;59;131.0;126.33333333333333;-30.0;104.19946916534634;7;2025;1
30;7;58;101.0;116.33333333333333;-46.0;63.60496111962487;8;2025;0
30;7;59;55.0;95.66666666666667;94.0;152.66844594799218;8;2025;1
31;4;60;118.0;136.66666666666666;-33.0;94.47496478440746;2;2009;0
31;4;61;85.0;112.33333333333333;26.0;116.37266511505261;2;2009;1
31;4;62;111.0;104.66666666666667;-40.0;69.8396374883925;2;2009;1
31;4;60;71.0;89.0;5.0;77.59211457331507;3;2009;0
31;4;61;76.0;86.0;-17.0;59.618772721753416;3;2009;0
31;4;62;59.0;68.66666666666667;6.0;60.78124730899465;3;2009;0
31;4;60;65.0;66.66666666666667;42.0;101.19672772834853;4;2009;1
31;4;61;107.0;77.0;51.0;146.9220203793624;4;2009;3
31;4;62;158.0;110.0;-26.0;124.05710138638831;4;2009;1
31;4;60;132.0;132.33333333333334;-59.0;81.6956446291898;5;2009;1
31;4;61;73.0;121.0;5.0;92.38265991541164;5;2009;0
31;4;62;78.0;94.33333333333333;20.0;100.01345917811797;5;2009;1
31;4;60;98.0;83.0;33.0;126.20363093912431;6;2009;2
31;4;61;131.0;102.33333333333333;-5.0;123.00155517625777;6;2009;1
31;4;62;126.0;118.33333333333333;-70.0;61.243451326947365;6;2009;1
31;4;60;56.0;104.33333333333333;29.0;97.50270307200958;7;2009;0
31;4;61;85.0;89.0;56.0;141.07394145668866;7;2009;1
31;4;62;141.0;94.0;-38.0;95.99064208481762;7;2009;1
31;4;60;103.0;109.66666666666667;14.0;123.11558340309622;8;2009;1
31;4;61;117.0;120.33333333333333;-42.0;84.56762111521336;8;2009;1
31;4;62;75.0;98.33333333333333;-11.0;71.93077770904831;8;2009;0
31;4;60;64.0;85.33333333333333;32.0;101.68598977152125;9;2009;1
31;4;61;96.0;78.33333333333333;-9.0;85.50139795125295;9;2009;1
31;4;62;87.0;82.33333333333333;-2.0;85.23767010431348;9;2009;1
31;4;60;85.0;89.33333333333333;-33.0;58.37635861546292;10;2009;1
31;4;61;52.0;74.66666666666667;10.0;68.38171125114226;10;2009;0
31;4;62;62.0;66.33333333333333;54.0;114.21670748748446;10;2009;1
31;4;60;116.0;76.66666666666667;-28.0;84.08596285871378;11;2009;1
31;4;61;88.0;88.66666666666667;-38.0;56.76402374409952;11;2009;1
31;4;62;50.0;84.66666666666667;99.0;155.1164044897841;11;2009;1
31;4;60;149.0;95.66666666666667;25.0;168.5262795729384;12;2009;3
31;4;61;174.0;124.33333333333333;-43.0;133.5773396528929;12;2009;1
31;4;62;131.0;151.33333333333334;-54.0;97.29154995598415;12;2009;0
31;4;60;77.0;127.33333333333333;70.0;156.32654836500922;1;2010;1
31;4;61;147.0;118.33333333333333;-34.0;109.24092904881286;1;2010;1
31;4;62;113.0;112.33333333333333;-20.0;92.33339108604522;1;2010;1
31;4;60;93.0;117.66666666666667;-17.0;83.16376658752833;2;2010;0
31;4;61;76.0;94.0;-26.0;52.89080816438849;2;2010;0
31;4;62;50.0;73.0;75.0;120.27832604191545;2;2010;1
31;4;60;125.0;83.66666666666667;-62.0;54.26189568391844;3;2010;1
31;4;61;63.0;79.33333333333333;99.0;157.88637420510565;3;2010;1
31;4;62;162.0;116.66666666666667;-22.0;132.46804116480047;3;2010;1
31;4;60;140.0;121.66666666666667;-31.0;110.1111340791857;4;2010;1
31;4;61;109.0;137.0;33.0;152.4162196511;4;2010;1
31;4;62;142.0;130.33333333333334;-26.0;118.48189519657696;4;2010;1
31;4;60;116.0;122.33333333333333;-60.0;64.42870256332887;5;2010;1
31;4;61;56.0;104.66666666666667;62.0;127.5928842155811;5;2010;1
31;4;62;118.0;96.66666666666667;-2.0;111.37449537308386;5;2010;1
31;4;60;116.0;96.66666666666667;-55.0;60.980192956960806;6;2010;1
31;4;61;61.0;98.33333333333333;44.0;112.9342950072963;6;2010;1
31;4;62;105.0;94.0;-46.0;58.870197857024685;6;2010;1
31;4;60;59.0;75.0;65.0;123.8572568384146;7;2010;1
31;4;61;124.0;96.0;27.0;146.59472336215896;7;2010;2
31;4;62;151.0;111.33333333333333;-28.0;119.52122026560122;7;2010;1
31;4;60;123.0;132.66666666666666;-26.0;108.7193201386657;8;2010;1
31;4;61;97.0;123.66666666666667;-24.0;87.03501560805367;8;2010;0
31;4;62;73.0;97.66666666666667;51.0;129.35335944927925;8;2010;1
31;4;60;124.0;98.0;-30.0;94.26426062479591;9;2010;1
31;4;61;94.0;97.0;-22.0;77.9848390706868;9;2010;1
31;4;62;72.0;96.66666666666667;-5.0;75.46006398732393;9;2010;0
31;4;60;67.0;77.66666666666667;4.0;75.30428704471231;10;2010;0
31;4;61;71.0;70.0;58.0;127.62536999908747;10;2010;1
31;4;62;129.0;89.0;16.0;138.84905133221872;10;2010;3
31;4;60;145.0;115.0;-62.0;87.98810027412526;11;2010;1
31;4;61;83.0;119.0;55.0;152.45013469400817;11;2010;1
31;4;62;138.0;122.0;-87.0;59.927031044104865;11;2010;1
31;4;60;51.0;90.66666666666667;71.0;133.0528790070648;12;2010;1
31;4;61;122.0;103.66666666666667;3.0;128.99989751202648;12;2010;2
31;4;62;125.0;99.33333333333333;42.0;165.91979957025325;12;2010;2
31;4;60;167.0;138.0;-47.0;119.32300118644784;1;2011;1
31;4;61;120.0;137.33333333333334;-8.0;119.36398469665504;1;2011;0
31;4;62;112.0;133.0;-29.0;90.14511113099795;1;2011;0
31;4;60;83.0;105.0;46.0;130.95931993857374;2;2011;1
31;4;61;129.0;108.0;-60.0;67.19392285354581;2;2011;1
31;4;62;69.0;93.66666666666667;-16.0;55.45305488446009;2;2011;0
31;4;60;53.0;83.66666666666667;65.0;118.67808612681097;3;2011;1
31;4;61;118.0;80.0;-54.0;55.16278229348534;3;2011;1
31;4;62;64.0;78.33333333333333;82.0;140.7089626496759;3;2011;1
31;4;60;146.0;109.33333333333333;-44.0;97.96142445321354;4;2011;1
31;4;61;102.0;104.0;-39.0;66.18673514262005;4;2011;1
31;4;62;63.0;103.66666666666667;5.0;76.036081386933;4;2011;0
31;4;60;68.0;77.66666666666667;68.0;133.00719214866479;5;2011;1
31;4;61;136.0;89.0;-55.0;73.34845089683321;5;2011;1
31;4;62;81.0;95.0;-7.0;76.59255636047281;5;2011;0
31;4;60;74.0;97.0;38.0;116.73899067296453;6;2011;1
31;4;61;112.0;89.0;-60.0;50.40001580043245;6;2011;1
31;4;62;52.0;79.33333333333333;28.0;82.42215868453737;6;2011;1
31;4;60;80.0;81.33333333333333;55.0;133.06741365964314;7;2011;1
31;4;61;135.0;89.0;-15.0;112.53799690235039;7;2011;1
31;4;62;120.0;111.66666666666667;-44.0;79.67225304697118;7;2011;1
31;4;60;76.0;110.33333333333333;-18.0;71.14391181811487;8;2011;0
31;4;61;58.0;84.66666666666667;28.0;92.01040164669014;8;2011;1
31;4;62;86.0;73.33333333333333;37.0;117.54514527037348;8;2011;2
31;4;60;123.0;89.0;-46.0;74.87769056390756;9;2011;1
31;4;61;77.0;95.33333333333333;-15.0;70.53144029058282;9;2011;0
31;4;62;62.0;87.33333333333333;23.0;90.93744558117189;9;2011;1
31;4;60;85.0;74.66666666666667;5.0;89.36281738680533;10;2011;2
31;4;61;90.0;79.0;50.0;138.10903518672598;10;2011;2
31;4;62;140.0;105.0;-63.0;77.51982462477038;10;2011;1
31;4;60;77.0;102.33333333333333;-17.0;72.60983299458712;11;2011;0
31;4;61;60.0;92.33333333333333;7.0;78.75701183781555;11;2011;0
31;4;62;67.0;68.0;35.0;101.2399533095579;11;2011;1
31;4;60;102.0;76.33333333333333;65.0;162.54300297098257;12;2011;3
31;4;61;167.0;112.0;-63.0;104.33364154853224;12;2011;1
31;4;62;104.0;124.33333333333333;16.0;133.15110102508757;12;2011;1
31;4;60;120.0;130.33333333333334;-4.0;120.43578012570637;1;2012;1
31;4;61;116.0;113.33333333333333;-24.0;92.2925315676805;1;2012;1
31;4;62;92.0;109.33333333333333;5.0;98.37076431628891;1;2012;0
31;4;60;97.0;101.66666666666667;32.0;127.37496945135175;2;2012;1
31;4;61;129.0;106.0;-57.0;69.26128229362237;2;2012;1
31;4;62;72.0;99.33333333333333;-15.0;60.695945648262686;2;2012;0
31;4;60;57.0;86.0;93.0;149.37468661326332;3;2012;1
31;4;61;150.0;93.0;-62.0;77.36033268397924;3;2012;1
31;4;62;88.0;98.33333333333333;60.0;145.64718807902074;3;2012;1
31;4;60;148.0;128.66666666666666;-3.0;145.53183439628404;4;2012;1
31;4;61;145.0;127.0;-27.0;119.77875379252755;4;2012;1
31;4;62;118.0;137.0;-56.0;72.9242591716719;4;2012;0
31;4;60;62.0;108.33333333333333;1.0;74.88626794629997;5;2012;0
31;4;61;63.0;81.0;37.0;100.64354014224716;5;2012;1
31;4;62;100.0;75.0;-20.0;72.02801818566306;5;2012;1
31;4;60;80.0;81.0;0.0;79.36468225525948;6;2012;1
31;4;61;80.0;86.66666666666667;18.0;98.78069507769406;6;2012;1
31;4;62;98.0;86.0;-3.0;91.45606966711891;6;2012;1
31;4;60;95.0;91.0;-43.0;54.48107864450929;7;2012;1
31;4;61;52.0;81.66666666666667;56.0;112.04854070688705;7;2012;1
31;4;62;108.0;85.0;-43.0;61.59002447653399;7;2012;1
31;4;60;65.0;75.0;35.0;100.55498401075432;8;2012;1
31;4;61;100.0;91.0;46.0;144.6545595854308;8;2012;1
31;4;62;146.0;103.66666666666667;7.0;147.00203226894877;8;2012;2
31;4;60;153.0;133.0;-63.0;97.84774423679444;9;2012;1
31;4;61;90.0;129.66666666666666;-23.0;85.22723885007818;9;2012;0
31;4;62;67.0;103.33333333333333;-9.0;69.83791095936189;9;2012;0
31;4;60;58.0;71.66666666666667;5.0;66.81621536860632;10;2012;0
31;4;61;63.0;62.666666666666664;5.0;67.77529769243073;10;2012;1
31;4;62;68.0;63.0;36.0;100.27440215542346;10;2012;1
31;4;60;104.0;78.33333333333333;-20.0;82.53796854476957;11;2012;1
31;4;61;84.0;85.33333333333333;-17.0;72.22605376994647;11;2012;1
31;4;62;67.0;85.0;0.0;73.66217337976627;11;2012;0
31;4;60;67.0;72.66666666666667;64.0;132.4659628219465;12;2012;1
31;4;61;131.0;88.33333333333333;18.0;144.86719743309618;12;2012;3
31;4;62;149.0;115.66666666666667;-83.0;70.88507529474145;12;2012;1
31;4;60;66.0;115.33333333333333;28.0;102.88023365531672;1;2013;0
31;4;61;94.0;103.0;79.0;169.69088527134744;1;2013;1
31;4;62;173.0;111.0;-97.0;65.40880076341335;1;2013;1
31;4;60;76.0;114.33333333333333;77.0;158.19431929140677;2;2013;1
31;4;61;153.0;134.0;-23.0;130.62711253641803;2;2013;1
31;4;62;130.0;119.66666666666667;26.0;152.98226590512417;2;2013;1
31;4;60;156.0;146.33333333333334;-75.0;88.26618793558805;3;2013;1
31;4;61;81.0;122.33333333333333;68.0;157.4050663119819;3;2013;1
31;4;62;149.0;128.66666666666666;-30.0;118.47144671735062;3;2013;1
31;4;60;119.0;116.33333333333333;59.0;177.43687104163564;4;2013;1
31;4;61;178.0;148.66666666666666;-35.0;145.83552762291555;4;2013;1
31;4;62;143.0;146.66666666666666;-4.0;145.82173179010837;4;2013;1
31;4;60;139.0;153.33333333333334;-84.0;70.36117321318277;5;2013;1
31;4;61;55.0;112.33333333333333;17.0;86.15695028016364;5;2013;0
31;4;62;72.0;88.66666666666667;78.0;148.3812516527532;5;2013;1
31;4;60;150.0;92.33333333333333;-42.0;98.53449192766666;6;2013;1
31;4;61;108.0;110.0;16.0;127.20887119502945;6;2013;1
31;4;62;124.0;127.33333333333333;-46.0;85.42961842222377;6;2013;1
31;4;60;78.0;103.33333333333333;29.0;114.19234427355894;7;2013;1
31;4;61;107.0;103.0;-50.0;61.62143601572316;7;2013;1
31;4;62;57.0;80.66666666666667;80.0;137.28012989357282;7;2013;1
31;4;60;137.0;100.33333333333333;-51.0;84.15208270995262;8;2013;1
31;4;61;86.0;93.33333333333333;20.0;109.40961260743177;8;2013;1
31;4;62;106.0;109.66666666666667;-1.0;109.68547082659649;8;2013;1
31;4;60;105.0;99.0;-66.0;44.82356188778578;9;2013;1
31;4;61;39.0;83.33333333333333;43.0;91.50040782708459;9;2013;1
31;4;62;82.0;75.33333333333333;24.0;103.2992246246547;9;2013;1
31;4;60;106.0;75.66666666666667;-33.0;69.79121737653776;10;2013;1
31;4;61;73.0;87.0;7.0;86.12646315104574;10;2013;0
31;4;62;80.0;86.33333333333333;39.0;120.81311586281447;10;2013;1
31;4;60;119.0;90.66666666666667;18.0;135.05823607415516;11;2013;3
31;4;61;137.0;112.0;-78.0;65.17060867644494;11;2013;1
31;4;62;59.0;105.0;50.0;122.1604415314005;11;2013;1
31;4;60;109.0;101.66666666666667;26.0;139.53513495168644;12;2013;1
31;4;61;135.0;101.0;-63.0;74.89892541141236;12;2013;1
31;4;62;72.0;105.33333333333333;109.0;189.89371820007392;12;2013;1
31;4;60;181.0;129.33333333333334;-54.0;120.35859670083354;1;2014;1
31;4;61;127.0;126.66666666666667;11.0;139.03063130314365;1;2014;1
31;4;62;138.0;148.66666666666666;-58.0;88.24240848629626;1;2014;1
31;4;60;80.0;115.0;43.0;128.96213598543918;2;2014;1
31;4;61;123.0;113.66666666666667;-48.0;75.64288165859335;2;2014;1
31;4;62;75.0;92.66666666666667;36.0;109.33210081809996;2;2014;1
31;4;60;111.0;103.0;-21.0;88.8691383350725;3;2014;1
31;4;61;90.0;92.0;67.0;152.7468394590838;3;2014;1
31;4;62;157.0;119.33333333333333;4.0;153.95052993654434;3;2014;2
31;4;60;161.0;136.0;-49.0;114.20746365465895;4;2014;1
31;4;61;112.0;143.33333333333334;16.0;140.3792904516028;4;2014;0
31;4;62;128.0;133.66666666666666;36.0;167.52558440001798;4;2014;1
31;4;60;164.0;134.66666666666666;-112.0;56.66535984566522;5;2014;1
31;4;61;52.0;114.66666666666667;45.0;111.30829819616022;5;2014;0
31;4;62;97.0;104.33333333333333;45.0;142.05025243197744;5;2014;1
31;4;60;142.0;97.0;-34.0;101.40908546785852;6;2014;1
31;4;61;108.0;115.66666666666667;-37.0;78.39289857392865;6;2014;1
31;4;62;71.0;107.0;41.0;119.41824558033858;6;2014;1
31;4;60;112.0;97.0;-46.0;67.00801588810228;7;2014;1
31;4;61;66.0;83.0;70.0;136.81781770190986;7;2014;1
31;4;62;136.0;104.66666666666667;-33.0;100.1094648785364;7;2014;1
31;4;60;103.0;101.66666666666667;-37.0;70.99287207499913;8;2014;1
31;4;61;66.0;101.66666666666667;12.0;88.76237268814874;8;2014;0
31;4;62;78.0;82.33333333333333;24.0;101.66237565743081;8;2014;1
31;4;60;102.0;82.0;-28.0;72.7038425174573;9;2014;1
31;4;61;74.0;84.66666666666667;-39.0;41.12185227984068;9;2014;0
31;4;62;35.0;70.33333333333333;26.0;66.11542457673089;9;2014;0
31;4;60;61.0;56.666666666666664;32.0;89.53336636768158;10;2014;1
31;4;61;93.0;63.0;-25.0;62.75402260297949;10;2014;1
31;4;62;68.0;74.0;26.0;94.40418534138469;10;2014;1
31;4;60;94.0;85.0;26.0;120.8089269060265;11;2014;2
31;4;61;120.0;94.0;-62.0;60.55073173880316;11;2014;1
31;4;62;58.0;90.66666666666667;20.0;87.4873377666658;11;2014;0
31;4;60;78.0;85.33333333333333;9.0;92.83092510898996;12;2014;1
31;4;61;87.0;74.33333333333333;83.0;167.07487268902477;12;2014;2
31;4;62;170.0;111.66666666666667;-5.0;160.56532064492015;12;2014;1
31;4;60;165.0;140.66666666666666;-24.0;140.31078640915723;1;2015;1
31;4;61;141.0;158.66666666666666;-48.0;104.88177984688727;1;2015;0
31;4;62;93.0;133.0;69.0;168.50315752010184;1;2015;1
31;4;60;162.0;132.0;-39.0;121.36026330638573;2;2015;1
31;4;61;123.0;126.0;30.0;154.56366997435228;2;2015;1
31;4;62;153.0;146.0;-81.0;77.9217023820915;2;2015;1
