IdProducto;IdMarca;IdPresentacion;Fecha;Cantidad
20;3;29;2021-06-01;122
20;3;26;2021-07-01;63
20;3;27;2021-07-01;56
20;3;28;2021-07-01;105
20;3;29;2021-07-01;143
20;3;26;2021-08-01;84
20;3;27;2021-08-01;114
20;3;28;2021-08-01;110
20;3;29;2021-08-01;117
20;3;26;2021-09-01;41
20;3;27;2021-09-01;60
20;3;28;2021-09-01;77
20;3;29;2021-09-01;93
20;3;26;2021-10-01;129
20;3;27;2021-10-01;151
20;3;28;2021-10-01;118
20;3;29;2021-10-01;104
20;3;26;2021-11-01;105
20;3;27;2021-11-01;115
20;3;28;2021-11-01;54
20;3;29;2021-11-01;109
20;3;26;2021-12-01;175
20;3;27;2021-12-01;87
20;3;28;2021-12-01;107
20;3;29;2021-12-01;132
20;3;26;2022-01-01;92
20;3;27;2022-01-01;132
20;3;28;2022-01-01;83
20;3;29;2022-01-01;86
20;3;26;2022-02-01;118
20;3;27;2022-02-01;111
20;3;28;2022-02-01;74
20;3;29;2022-02-01;127
20;3;26;2022-03-01;85
20;3;27;2022-03-01;109
20;3;28;2022-03-01;107
20;3;29;2022-03-01;140
20;3;26;2022-04-01;120
20;3;27;2022-04-01;144
20;3;28;2022-04-01;89
20;3;29;2022-04-01;162
20;3;26;2022-05-01;80
20;3;27;2022-05-01;107
20;3;28;2022-05-01;147
20;3;29;2022-05-01;83
20;3;26;2022-06-01;68
20;3;27;2022-06-01;115
20;3;28;2022-06-01;95
20;3;29;2022-06-01;129
20;3;26;2022-07-01;69
20;3;27;2022-07-01;117
20;3;28;2022-07-01;116
20;3;29;2022-07-01;111
20;3;26;2022-08-01;122
20;3;27;2022-08-01;106
20;3;28;2022-08-01;88
20;3;29;2022-08-01;102
20;3;26;2022-09-01;76
20;3;27;2022-09-01;56
20;3;28;2022-09-01;98
20;3;29;2022-09-01;85
20;3;26;2022-10-01;60
20;3;27;2022-10-01;107
20;3;28;2022-10-01;153
20;3;29;2022-10-01;139
20;3;26;2022-11-01;133
20;3;27;2022-11-01;81
20;3;28;2022-11-01;81
20;3;29;2022-11-01;58
20;3;26;2022-12-01;122
20;3;27;2022-12-01;176
20;3;28;2022-12-01;66
20;3;29;2022-12-01;119
20;3;26;2023-01-01;79
20;3;27;2023-01-01;132
20;3;28;2023-01-01;156
20;3;29;2023-01-01;134
20;3;26;2023-02-01;82
20;3;27;2023-02-01;65
20;3;28;2023-02-01;119
20;3;29;2023-02-01;53
20;3;26;2023-03-01;109
20;3;27;2023-03-01;119
20;3;28;2023-03-01;122
20;3;29;2023-03-01;167
20;3;26;2023-04-01;167
20;3;27;2023-04-01;125
20;3;28;2023-04-01;143
20;3;29;2023-04-01;182
20;3;26;2023-05-01;113
20;3;27;2023-05-01;130
20;3;28;2023-05-01;82
20;3;29;2023-05-01;92
20;3;26;2023-06-01;112
20;3;27;2023-06-01;123
20;3;28;2023-06-01;153
20;3;29;2023-06-01;89
20;3;26;2023-07-01;150
20;3;27;2023-07-01;131
20;3;28;2023-07-01;145
20;3;29;2023-07-01;75
20;3;26;2023-08-01;58
20;3;27;2023-08-01;128
20;3;28;2023-08-01;141
20;3;29;2023-08-01;102
20;3;26;2023-09-01;82
20;3;27;2023-09-01;68
20;3;28;2023-09-01;79
20;3;29;2023-09-01;96
20;3;26;2023-10-01;117
20;3;27;2023-10-01;50
20;3;28;2023-10-01;136
20;3;29;2023-10-01;109
20;3;26;2023-11-01;83
20;3;27;2023-11-01;94
20;3;28;2023-11-01;165
20;3;29;2023-11-01;71
20;3;26;2023-12-01;106
20;3;27;2023-12-01;114
20;3;28;2023-12-01;160
20;3;29;2023-12-01;75
20;3;26;2024-01-01;84
20;3;27;2024-01-01;100
20;3;28;2024-01-01;130
20;3;29;2024-01-01;66
20;3;26;2024-02-01;78
20;3;27;2024-02-01;103
20;3;28;2024-02-01;89
20;3;29;2024-02-01;110
20;3;26;2024-03-01;76
20;3;27;2024-03-01;152
20;3;28;2024-03-01;113
20;3;29;2024-03-01;162
20;3;26;2024-04-01;149
20;3;27;2024-04-01;80
20;3;28;2024-04-01;53
20;3;29;2024-04-01;50
20;3;26;2024-05-01;148
20;3;27;2024-05-01;74
20;3;28;2024-05-01;93
20;3;29;2024-05-01;111
20;3;26;2024-06-01;83
20;3;27;2024-06-01;55
20;3;28;2024-06-01;71
20;3;29;2024-06-01;93
20;3;26;2024-07-01;112
20;3;27;2024-07-01;147
20;3;28;2024-07-01;119
20;3;29;2024-07-01;53
20;3;26;2024-08-01;65
20;3;27;2024-08-01;110
20;3;28;2024-08-01;71
20;3;29;2024-08-01;125
20;3;26;2024-09-01;46
20;3;27;2024-09-01;89
20;3;28;2024-09-01;89
20;3;29;2024-09-01;75
20;3;26;2024-10-01;85
20;3;27;2024-10-01;108
20;3;28;2024-10-01;109
20;3;29;2024-10-01;52
20;3;26;2024-11-01;49
20;3;27;2024-11-01;108
20;3;28;2024-11-01;132
20;3;29;2024-11-01;65
20;3;26;2024-12-01;110
20;3;27;2024-12-01;105
20;3;28;2024-12-01;74
20;3;29;2024-12-01;167
20;3;26;2025-01-01;157
20;3;27;2025-01-01;127
20;3;28;2025-01-01;115
20;3;29;2025-01-01;138
20;3;26;2025-02-01;64
20;3;27;2025-02-01;68
20;3;28;2025-02-01;116
20;3;29;2025-02-01;101
20;3;26;2025-03-01;157
20;3;27;2025-03-01;102
20;3;28;2025-03-01;154
20;3;29;2025-03-01;162
20;3;26;2025-04-01;125
20;3;27;2025-04-01;96
20;3;28;2025-04-01;106
20;3;29;2025-04-01;119
20;3;26;2025-05-01;110
20;3;27;2025-05-01;91
20;3;28;2025-05-01;139
20;3;29;2025-05-01;86
20;3;26;2025-06-01;84
20;3;27;2025-06-01;94
20;3;28;2025-06-01;149
20;3;29;2025-06-01;111
20;3;26;2025-07-01;124
20;3;27;2025-07-01;114
20;3;28;2025-07-01;86
20;3;29;2025-07-01;85
20;3;26;2025-08-01;58
20;3;27;2025-08-01;122
20;3;28;2025-08-01;129
20;3;29;2025-08-01;65
21;1;30;2009-01-01;60
21;1;31;2009-01-01;110
21;1;30;2009-02-01;140
21;1;31;2009-02-01;63
21;1;30;2009-03-01;154
21;1;31;2009-03-01;100
21;1;30;2009-04-01;125
21;1;31;2009-04-01;103
21;1;30;2009-05-01;54
21;1;31;2009-05-01;103
21;1;30;2009-06-01;149
21;1;31;2009-06-01;159
21;1;30;2009-07-01;61
21;1;31;2009-07-01;144
21;1;30;2009-08-01;74
21;1;31;2009-08-01;137
21;1;30;2009-09-01;105
21;1;31;2009-09-01;76
21;1;30;2009-10-01;136
21;1;31;2009-10-01;94
21;1;30;2009-11-01;82
21;1;31;2009-11-01;113
21;1;30;2009-12-01;177
21;1;31;2009-12-01;138
21;1;30;2010-01-01;62
21;1;31;2010-01-01;80
21;1;30;2010-02-01;142
21;1;31;2010-02-01;86
21;1;30;2010-03-01;123
21;1;31;2010-03-01;60
21;1;30;2010-04-01;125
21;1;31;2010-04-01;116
21;1;30;2010-05-01;139
21;1;31;2010-05-01;92
21;1;30;2010-06-01;98
21;1;31;2010-06-01;68
21;1;30;2010-07-01;76
21;1;31;2010-07-01;136
21;1;30;2010-08-01;103
21;1;31;2010-08-01;73
21;1;30;2010-09-01;45
21;1;31;2010-09-01;40
21;1;30;2010-10-01;63
21;1;31;2010-10-01;56
21;1;30;2010-11-01;76
21;1;31;2010-11-01;71
21;1;30;2010-12-01;147
21;1;31;2010-12-01;131
21;1;30;2011-01-01;62
21;1;31;2011-01-01;116
21;1;30;2011-02-01;147
21;1;31;2011-02-01;110
21;1;30;2011-03-01;105
21;1;31;2011-03-01;152
21;1;30;2011-04-01;166
21;1;31;2011-04-01;109
21;1;30;2011-05-01;51
21;1;31;2011-05-01;90
21;1;30;2011-06-01;94
21;1;31;2011-06-01;86
21;1;30;2011-07-01;56
21;1;31;2011-07-01;61
21;1;30;2011-08-01;113
21;1;31;2011-08-01;53
21;1;30;2011-09-01;75
21;1;31;2011-09-01;64
21;1;30;2011-10-01;85
21;1;31;2011-10-01;122
21;1;30;2011-11-01;106
21;1;31;2011-11-01;79
21;1;30;2011-12-01;151
21;1;31;2011-12-01;80
21;1;30;2012-01-01;116
21;1;31;2012-01-01;119
21;1;30;2012-02-01;64
21;1;31;2012-02-01;81
21;1;30;2012-03-01;81
21;1;31;2012-03-01;166
21;1;30;2012-04-01;111
21;1;31;2012-04-01;130
21;1;30;2012-05-01;109
21;1;31;2012-05-01;130
21;1;30;2012-06-01;106
21;1;31;2012-06-01;110
21;1;30;2012-07-01;55
21;1;31;2012-07-01;118
21;1;30;2012-08-01;77
21;1;31;2012-08-01;61
21;1;30;2012-09-01;42
21;1;31;2012-09-01;97
21;1;30;2012-10-01;127
21;1;31;2012-10-01;99
21;1;30;2012-11-01;116
21;1;31;2012-11-01;92
21;1;30;2012-12-01;143
21;1;31;2012-12-01;96
21;1;30;2013-01-01;123
21;1;31;2013-01-01;173
21;1;30;2013-02-01;86
21;1;31;2013-02-01;140
21;1;30;2013-03-01;94
21;1;31;2013-03-01;78
21;1;30;2013-04-01;169
21;1;31;2013-04-01;102
21;1;30;2013-05-01;64
21;1;31;2013-05-01;56
21;1;30;2013-06-01;149
21;1;31;2013-06-01;87
21;1;30;2013-07-01;131
21;1;31;2013-07-01;58
21;1;30;2013-08-01;100
21;1;31;2013-08-01;99
21;1;30;2013-09-01;91
21;1;31;2013-09-01;56
21;1;30;2013-10-01;59
21;1;31;2013-10-01;126
21;1;30;2013-11-01;87
21;1;31;2013-11-01;90
21;1;30;2013-12-01;131
21;1;31;2013-12-01;115
21;1;30;2014-01-01;101
21;1;31;2014-01-01;111
21;1;30;2014-02-01;130
21;1;31;2014-02-01;134
21;1;30;2014-03-01;166
21;1;31;2014-03-01;145
21;1;30;2014-04-01;167
21;1;31;2014-04-01;57
21;1;30;2014-05-01;114
21;1;31;2014-05-01;66
21;1;30;2014-06-01;96
21;1;31;2014-06-01;76
21;1;30;2014-07-01;136
21;1;31;2014-07-01;86
21;1;30;2014-08-01;80
21;1;31;2014-08-01;128
21;1;30;2014-09-01;74
21;1;31;2014-09-01;56
21;1;30;2014-10-01;88
21;1;31;2014-10-01;104
21;1;30;2014-11-01;93
21;1;31;2014-11-01;136
21;1;30;2014-12-01;123
21;1;31;2014-12-01;207
21;1;30;2015-01-01;61
21;1;31;2015-01-01;110
21;1;30;2015-02-01;123
21;1;31;2015-02-01;127
21;1;30;2015-03-01;109
21;1;31;2015-03-01;108
21;1;30;2015-04-01;75
21;1;31;2015-04-01;84
21;1;30;2015-05-01;85
21;1;31;2015-05-01;136
21;1;30;2015-06-01;65
21;1;31;2015-06-01;100
21;1;30;2015-07-01;89
21;1;31;2015-07-01;92
21;1;30;2015-08-01;91
21;1;31;2015-08-01;70
21;1;30;2015-09-01;96
21;1;31;2015-09-01;58
21;1;30;2015-10-01;87
21;1;31;2015-10-01;63
21;1;30;2015-11-01;121
21;1;31;2015-11-01;78
21;1;30;2015-12-01;138
21;1;31;2015-12-01;138
21;1;30;2016-01-01;171
21;1;31;2016-01-01;90
21;1;30;2016-02-01;80
21;1;31;2016-02-01;123
21;1;30;2016-03-01;130
21;1;31;2016-03-01;64
21;1;30;2016-04-01;101
21;1;31;2016-04-01;62
21;1;30;2016-05-01;58
21;1;31;2016-05-01;79
21;1;30;2016-06-01;75
21;1;31;2016-06-01;143
21;1;30;2016-07-01;102
21;1;31;2016-07-01;69
21;1;30;2016-08-01;76
21;1;31;2016-08-01;56
21;1;30;2016-09-01;106
21;1;31;2016-09-01;60
21;1;30;2016-10-01;58
21;1;31;2016-10-01;55
21;1;30;2016-11-01;79
21;1;31;2016-11-01;143
21;1;30;2016-12-01;87
21;1;31;2016-12-01;108
21;1;30;2017-01-01;169
21;1;31;2017-01-01;88
21;1;30;2017-02-01;110
21;1;31;2017-02-01;66
21;1;30;2017-03-01;70
21;1;31;2017-03-01;118
21;1;30;2017-04-01;69
21;1;31;2017-04-01;158
21;1;30;2017-05-01;135
21;1;31;2017-05-01;114
21;1;30;2017-06-01;92
21;1;31;2017-06-01;66
21;1;30;2017-07-01;114
21;1;31;2017-07-01;66
21;1;30;2017-08-01;150
21;1;31;2017-08-01;60
21;1;30;2017-09-01;67
21;1;31;2017-09-01;93
21;1;30;2017-10-01;122
21;1;31;2017-10-01;54
21;1;30;2017-11-01;125
21;1;31;2017-11-01;63
21;1;30;2017-12-01;110
21;1;31;2017-12-01;183
21;1;30;2018-01-01;155
21;1;31;2018-01-01;93
21;1;30;2018-02-01;77
21;1;31;2018-02-01;83
21;1;30;2018-03-01;95
21;1;31;2018-03-01;107
21;1;30;2018-04-01;157
21;1;31;2018-04-01;136
21;1;30;2018-05-01;111
21;1;31;2018-05-01;141
21;1;30;2018-06-01;69
21;1;31;2018-06-01;60
21;1;30;2018-07-01;57
21;1;31;2018-07-01;118
21;1;30;2018-08-01;145
21;1;31;2018-08-01;85
21;1;30;2018-09-01;98
21;1;31;2018-09-01;50
21;1;30;2018-10-01;69
21;1;31;2018-10-01;57
21;1;30;2018-11-01;118
21;1;31;2018-11-01;103
21;1;30;2018-12-01;176
21;1;31;2018-12-01;153
21;1;30;2019-01-01;91
21;1;31;2019-01-01;174
21;1;30;2019-02-01;109
21;1;31;2019-02-01;84
21;1;30;2019-03-01;129
21;1;31;2019-03-01;178
21;1;30;2019-04-01;121
21;1;31;2019-04-01;166
21;1;30;2019-05-01;76
21;1;31;2019-05-01;87
21;1;30;2019-06-01;59
21;1;31;2019-06-01;59
21;1;30;2019-07-01;58
21;1;31;2019-07-01;83
21;1;30;2019-08-01;47
21;1;31;2019-08-01;130
21;1;30;2019-09-01;63
21;1;31;2019-09-01;63
21;1;30;2019-10-01;92
21;1;31;2019-10-01;73
21;1;30;2019-11-01;122
21;1;31;2019-11-01;132
21;1;30;2019-12-01;78
21;1;31;2019-12-01;83
21;1;30;2020-01-01;85
21;1;31;2020-01-01;95
21;1;30;2020-02-01;86
21;1;31;2020-02-01;130
21;1;30;2020-03-01;67
21;1;31;2020-03-01;72
21;1;30;2020-04-01;173
21;1;31;2020-04-01;66
21;1;30;2020-05-01;67
21;1;31;2020-05-01;143
21;1;30;2020-06-01;91
21;1;31;2020-06-01;105
21;1;30;2020-07-01;125
21;1;31;2020-07-01;136
21;1;30;2020-08-01;129
21;1;31;2020-08-01;129
21;1;30;2020-09-01;36
21;1;31;2020-09-01;102
21;1;30;2020-10-01;107
21;1;31;2020-10-01;58
21;1;30;2020-11-01;78
21;1;31;2020-11-01;71
21;1;30;2020-12-01;177
21;1;31;2020-12-01;131
21;1;30;2021-01-01;169
21;1;31;2021-01-01;148
21;1;30;2021-02-01;141
21;1;31;2021-02-01;92
21;1;30;2021-03-01;109
21;1;31;2021-03-01;87
21;1;30;2021-04-01;132
21;1;31;2021-04-01;84
21;1;30;2021-05-01;106
21;1;31;2021-05-01;76
21;1;30;2021-06-01;119
21;1;31;2021-06-01;129
21;1;30;2021-07-01;144
21;1;31;2021-07-01;113
21;1;30;2021-08-01;106
21;1;31;2021-08-01;110
21;1;30;2021-09-01;50
21;1;31;2021-09-01;70
21;1;30;2021-10-01;55
21;1;31;2021-10-01;123
21;1;30;2021-11-01;101
21;1;31;2021-11-01;112
21;1;30;2021-12-01;150
21;1;31;2021-12-01;117
21;1;30;2022-01-01;173
21;1;31;2022-01-01;60
21;1;30;2022-02-01;65
21;1;31;2022-02-01;93
21;1;30;2022-03-01;60
21;1;31;2022-03-01;92
21;1;30;2022-04-01;88
21;1;31;2022-04-01;121
21;1;30;2022-05-01;130
21;1;31;2022-05-01;94
21;1;30;2022-06-01;98
21;1;31;2022-06-01;49
21;1;30;2022-07-01;141
21;1;31;2022-07-01;92
21;1;30;2022-08-01;106
21;1;31;2022-08-01;100
21;1;30;2022-09-01;97
21;1;31;2022-09-01;46
21;1;30;2022-10-01;117
21;1;31;2022-10-01;147
21;1;30;2022-11-01;75
21;1;31;2022-11-01;102
21;1;30;2022-12-01;164
21;1;31;2022-12-01;195
21;1;30;2023-01-01;160
21;1;31;2023-01-01;125
21;1;30;2023-02-01;127
21;1;31;2023-02-01;113
21;1;30;2023-03-01;153
21;1;31;2023-03-01;70
21;1;30;2023-04-01;88
21;1;31;2023-04-01;77
21;1;30;2023-05-01;52
21;1;31;2023-05-01;87
21;1;30;2023-06-01;82
21;1;31;2023-06-01;110
21;1;30;2023-07-01;83
21;1;31;2023-07-01;63
21;1;30;2023-08-01;47
21;1;31;2023-08-01;118
21;1;30;2023-09-01;100
21;1;31;2023-09-01;48
21;1;30;2023-10-01;137
21;1;31;2023-10-01;54
21;1;30;2023-11-01;72
21;1;31;2023-11-01;121
21;1;30;2023-12-01;104
21;1;31;2023-12-01;157
21;1;30;2024-01-01;178
21;1;31;2024-01-01;84
21;1;30;2024-02-01;71
21;1;31;2024-02-01;121
21;1;30;2024-03-01;86
21;1;31;2024-03-01;128
21;1;30;2024-04-01;66
21;1;31;2024-04-01;69
21;1;30;2024-05-01;63
21;1;31;2024-05-01;149
21;1;30;2024-06-01;164
21;1;31;2024-06-01;76
21;1;30;2024-07-01;75
21;1;31;2024-07-01;57
21;1;30;2024-08-01;98
21;1;31;2024-08-01;124
21;1;30;2024-09-01;43
21;1;31;2024-09-01;63
21;1;30;2024-10-01;82
21;1;31;2024-10-01;57
21;1;30;2024-11-01;128
21;1;31;2024-11-01;110
21;1;30;2024-12-01;75
21;1;31;2024-12-01;90
21;1;30;2025-01-01;66
21;1;31;2025-01-01;162
21;1;30;2025-02-01;95
21;1;31;2025-02-01;89
21;1;30;2025-03-01;114
21;1;31;2025-03-01;77
21;1;30;2025-04-01;154
21;1;31;2025-04-01;86
21;1;30;2025-05-01;133
21;1;31;2025-05-01;78
21;1;30;2025-06-01;71
21;1;31;2025-06-01;67
21;1;30;2025-07-01;113
21;1;31;2025-07-01;71
21;1;30;2025-08-01;100
21;1;31;2025-08-01;124
22;2;32;2009-01-01;74
22;2;33;2009-01-01;141
22;2;32;2009-02-01;151
22;2;33;2009-02-01;59
22;2;32;2009-03-01;146
22;2;33;2009-03-01;100
22;2;32;2009-04-01;134
22;2;33;2009-04-01;67
22;2;32;2009-05-01;91
22;2;33;2009-05-01;146
22;2;32;2009-06-01;126
22;2;33;2009-06-01;102
22;2;32;2009-07-01;135
22;2;33;2009-07-01;89
22;2;32;2009-08-01;103
22;2;33;2009-08-01;72
22;2;32;2009-09-01;51
22;2;33;2009-09-01;94
22;2;32;2009-10-01;80
22;2;33;2009-10-01;149
22;2;32;2009-11-01;150
22;2;33;2009-11-01;133
22;2;32;2009-12-01;160
22;2;33;2009-12-01;112
22;2;32;2010-01-01;126
22;2;33;2010-01-01;88
22;2;32;2010-02-01;62
22;2;33;2010-02-01;110
22;2;32;2010-03-01;62
22;2;33;2010-03-01;108
22;2;32;2010-04-01;72
22;2;33;2010-04-01;66
22;2;32;2010-05-01;134
22;2;33;2010-05-01;77
22;2;32;2010-06-01;54
22;2;33;2010-06-01;100
22;2;32;2010-07-01;59
22;2;33;2010-07-01;75
22;2;32;2010-08-01;134
22;2;33;2010-08-01;127
22;2;32;2010-09-01;85
22;2;33;2010-09-01;89
22;2;32;2010-10-01;74
22;2;33;2010-10-01;134
22;2;32;2010-11-01;123
22;2;33;2010-11-01;84
22;2;32;2010-12-01;124
22;2;33;2010-12-01;203
22;2;32;2011-01-01;176
22;2;33;2011-01-01;161
22;2;32;2011-02-01;71
22;2;33;2011-02-01;82
22;2;32;2011-03-01;61
22;2;33;2011-03-01;58
22;2;32;2011-04-01;80
22;2;33;2011-04-01;73
22;2;32;2011-05-01;125
22;2;33;2011-05-01;61
22;2;32;2011-06-01;125
22;2;33;2011-06-01;126
22;2;32;2011-07-01;114
22;2;33;2011-07-01;91
22;2;32;2011-08-01;131
22;2;33;2011-08-01;129
22;2;32;2011-09-01;41
22;2;33;2011-09-01;102
22;2;32;2011-10-01;83
22;2;33;2011-10-01;114
22;2;32;2011-11-01;124
22;2;33;2011-11-01;136
22;2;32;2011-12-01;176
22;2;33;2011-12-01;202
22;2;32;2012-01-01;94
22;2;33;2012-01-01;121
22;2;32;2012-02-01;89
22;2;33;2012-02-01;64
22;2;32;2012-03-01;126
22;2;33;2012-03-01;131
22;2;32;2012-04-01;119
22;2;33;2012-04-01;125
22;2;32;2012-05-01;68
22;2;33;2012-05-01;108
22;2;32;2012-06-01;57
22;2;33;2012-06-01;107
22;2;32;2012-07-01;122
22;2;33;2012-07-01;70
22;2;32;2012-08-01;60
22;2;33;2012-08-01;71
22;2;32;2012-09-01;71
22;2;33;2012-09-01;57
22;2;32;2012-10-01;125
22;2;33;2012-10-01;128
22;2;32;2012-11-01;57
22;2;33;2012-11-01;53
22;2;32;2012-12-01;177
22;2;33;2012-12-01;122
22;2;32;2013-01-01;148
22;2;33;2013-01-01;181
22;2;32;2013-02-01;70
22;2;33;2013-02-01;82
22;2;32;2013-03-01;139
22;2;33;2013-03-01;114
22;2;32;2013-04-01;133
22;2;33;2013-04-01;103
22;2;32;2013-05-01;95
22;2;33;2013-05-01;138
22;2;32;2013-06-01;114
22;2;33;2013-06-01;108
22;2;32;2013-07-01;98
22;2;33;2013-07-01;94
22;2;32;2013-08-01;70
22;2;33;2013-08-01;78
22;2;32;2013-09-01;85
22;2;33;2013-09-01;108
22;2;32;2013-10-01;89
22;2;33;2013-10-01;111
22;2;32;2013-11-01;95
22;2;33;2013-11-01;53
22;2;32;2013-12-01;195
22;2;33;2013-12-01;169
22;2;32;2014-01-01;73
22;2;33;2014-01-01;157
22;2;32;2014-02-01;134
22;2;33;2014-02-01;103
22;2;32;2014-03-01;65
22;2;33;2014-03-01;113
22;2;32;2014-04-01;101
22;2;33;2014-04-01;106
22;2;32;2014-05-01;113
22;2;33;2014-05-01;50
22;2;32;2014-06-01;155
22;2;33;2014-06-01;74
22;2;32;2014-07-01;142
22;2;33;2014-07-01;145
22;2;32;2014-08-01;71
22;2;33;2014-08-01;76
22;2;32;2014-09-01;83
22;2;33;2014-09-01;93
22;2;32;2014-10-01;47
22;2;33;2014-10-01;71
22;2;32;2014-11-01;146
22;2;33;2014-11-01;64
22;2;32;2014-12-01;145
22;2;33;2014-12-01;187
22;2;32;2015-01-01;140
22;2;33;2015-01-01;95
22;2;32;2015-02-01;69
22;2;33;2015-02-01;47
22;2;32;2015-03-01;54
22;2;33;2015-03-01;66
22;2;32;2015-04-01;147
22;2;33;2015-04-01;139
22;2;32;2015-05-01;74
22;2;33;2015-05-01;68
22;2;32;2015-06-01;60
22;2;33;2015-06-01;53
22;2;32;2015-07-01;72
22;2;33;2015-07-01;133
22;2;32;2015-08-01;49
22;2;33;2015-08-01;103
22;2;32;2015-09-01;102
22;2;33;2015-09-01;97
22;2;32;2015-10-01;62
22;2;33;2015-10-01;134
22;2;32;2015-11-01;128
22;2;33;2015-11-01;144
22;2;32;2015-12-01;133
22;2;33;2015-12-01;121
22;2;32;2016-01-01;148
22;2;33;2016-01-01;191
22;2;32;2016-02-01;124
22;2;33;2016-02-01;87
22;2;32;2016-03-01;167
22;2;33;2016-03-01;64
22;2;32;2016-04-01;97
22;2;33;2016-04-01;125
22;2;32;2016-05-01;132
22;2;33;2016-05-01;84
22;2;32;2016-06-01;117
22;2;33;2016-06-01;99
22;2;32;2016-07-01;108
22;2;33;2016-07-01;89
22;2;32;2016-08-01;87
22;2;33;2016-08-01;67
22;2;32;2016-09-01;75
22;2;33;2016-09-01;93
22;2;32;2016-10-01;129
22;2;33;2016-10-01;84
22;2;32;2016-11-01;81
22;2;33;2016-11-01;64
22;2;32;2016-12-01;150
22;2;33;2016-12-01;167
22;2;32;2017-01-01;153
22;2;33;2017-01-01;78
22;2;32;2017-02-01;70
22;2;33;2017-02-01;116
22;2;32;2017-03-01;110
22;2;33;2017-03-01;111
22;2;32;2017-04-01;145
22;2;33;2017-04-01;129
22;2;32;2017-05-01;102
22;2;33;2017-05-01;76
22;2;32;2017-06-01;121
22;2;33;2017-06-01;127
22;2;32;2017-07-01;142
22;2;33;2017-07-01;68
22;2;32;2017-08-01;118
22;2;33;2017-08-01;70
22;2;32;2017-09-01;82
22;2;33;2017-09-01;88
22;2;32;2017-10-01;122
22;2;33;2017-10-01;110
22;2;32;2017-11-01;59
22;2;33;2017-11-01;147
22;2;32;2017-12-01;146
22;2;33;2017-12-01;127
22;2;32;2018-01-01;152
22;2;33;2018-01-01;95
22;2;32;2018-02-01;149
22;2;33;2018-02-01;90
22;2;32;2018-03-01;156
22;2;33;2018-03-01;144
22;2;32;2018-04-01;76
22;2;33;2018-04-01;62
22;2;32;2018-05-01;141
22;2;33;2018-05-01;124
22;2;32;2018-06-01;91
22;2;33;2018-06-01;89
22;2;32;2018-07-01;104
22;2;33;2018-07-01;120
22;2;32;2018-08-01;102
22;2;33;2018-08-01;66
22;2;32;2018-09-01;47
22;2;33;2018-09-01;47
22;2;32;2018-10-01;135
22;2;33;2018-10-01;76
22;2;32;2018-11-01;79
22;2;33;2018-11-01;94
22;2;32;2018-12-01;99
22;2;33;2018-12-01;112
22;2;32;2019-01-01;154
22;2;33;2019-01-01;159
22;2;32;2019-02-01;63
22;2;33;2019-02-01;82
22;2;32;2019-03-01;155
22;2;33;2019-03-01;152
22;2;32;2019-04-01;105
22;2;33;2019-04-01;107
22;2;32;2019-05-01;119
22;2;33;2019-05-01;123
22;2;32;2019-06-01;140
22;2;33;2019-06-01;134
22;2;32;2019-07-01;86
22;2;33;2019-07-01;53
22;2;32;2019-08-01;134
22;2;33;2019-08-01;64
22;2;32;2019-09-01;69
22;2;33;2019-09-01;84
22;2;32;2019-10-01;129
22;2;33;2019-10-01;100
22;2;32;2019-11-01;109
22;2;33;2019-11-01;108
22;2;32;2019-12-01;151
22;2;33;2019-12-01;172
22;2;32;2020-01-01;132
22;2;33;2020-01-01;76
22;2;32;2020-02-01;140
22;2;33;2020-02-01;143
22;2;32;2020-03-01;84
22;2;33;2020-03-01;122
22;2;32;2020-04-01;174
22;2;33;2020-04-01;148
22;2;32;2020-05-01;110
22;2;33;2020-05-01;119
22;2;32;2020-06-01;64
22;2;33;2020-06-01;95
22;2;32;2020-07-01;86
22;2;33;2020-07-01;63
22;2;32;2020-08-01;118
22;2;33;2020-08-01;57
22;2;32;2020-09-01;37
22;2;33;2020-09-01;109
22;2;32;2020-10-01;71
22;2;33;2020-10-01;120
22;2;32;2020-11-01;80
22;2;33;2020-11-01;84
22;2;32;2020-12-01;72
22;2;33;2020-12-01;152
22;2;32;2021-01-01;137
22;2;33;2021-01-01;113
22;2;32;2021-02-01;128
22;2;33;2021-02-01;126
22;2;32;2021-03-01;118
22;2;33;2021-03-01;86
22;2;32;2021-04-01;161
22;2;33;2021-04-01;116
22;2;32;2021-05-01;113
22;2;33;2021-05-01;50
22;2;32;2021-06-01;108
22;2;33;2021-06-01;107
22;2;32;2021-07-01;149
22;2;33;2021-07-01;100
22;2;32;2021-08-01;101
22;2;33;2021-08-01;133
22;2;32;2021-09-01;104
22;2;33;2021-09-01;57
22;2;32;2021-10-01;138
22;2;33;2021-10-01;80
22;2;32;2021-11-01;150
22;2;33;2021-11-01;75
22;2;32;2021-12-01;161
22;2;33;2021-12-01;88
22;2;32;2022-01-01;176
22;2;33;2022-01-01;72
22;2;32;2022-02-01;109
22;2;33;2022-02-01;128
22;2;32;2022-03-01;94
22;2;33;2022-03-01;112
22;2;32;2022-04-01;161
22;2;33;2022-04-01;108
22;2;32;2022-05-01;69
22;2;33;2022-05-01;96
22;2;32;2022-06-01;106
22;2;33;2022-06-01;52
22;2;32;2022-07-01;106
22;2;33;2022-07-01;71
22;2;32;2022-08-01;133
22;2;33;2022-08-01;54
22;2;32;2022-09-01;99
22;2;33;2022-09-01;34
